country,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU
2016-09,3.75,0.444679724722085,-1.80105579132595,94.87,98.8572420979507,-0.0154464009885508,16.6937083107987,64.73,117.027751830536,0.64259208978189,0.515230950013562,111.2,101.295802873995,-0.0587831880082232,4.81915330867243,102.01,104.885613914832,0.570000000000004,0.399321154038136,100.57,100.628700075044,0.0310687655343908,2.61340699033253,96.59,102.474604142906,-0.21654395842356,7.02589710834978,92.16,107.370873786408,-0.797209765819643,-0.350350350350367,99.55,100.073719130114,-0.458491854453239,-2.42876266972653,102.04,98.6537113576487,0.0,4.17016806722689,99.17,103.095355667022,-0.215354797028104,0.673546985334068,92.67,100.495228455755,-0.660859116851912,-0.100694794079157,99.21,100.106789993694,0.0,1.90338264197787,98.51,102.156122263799,15.322928912,15.4533357049867,-4.76292855931088,,57.46098342,57.9500088937,9.31977475466666,10.8568282995114,-2.78408861673333,-22.5296372813891,34.94915533,40.7131061231677,6.00315415733333,4.59650740547528,22.51182809,17.2369027705323
2016-10,3.75,-0.27405923895858,-2.24219880140524,94.61,98.5863146926016,-0.123590298161598,16.5284787310743,64.65,116.883116883117,-0.42266187050359,-0.279178674351574,110.73,100.867664138826,-0.392118419762769,4.40813810110975,101.61,104.47433810299,0.218753107288454,0.679252821895906,100.79,100.848828483282,0.0517651930841645,1.9409282700422,96.64,102.527650319603,-0.66189236111111,6.57741559953433,91.55,106.660194174757,0.140632847815175,0.534489713594188,99.69,100.214455651242,-0.245001960015675,-2.01193685021178,101.79,98.4120078311943,0.0705858626600709,0.0705858626600709,99.24,103.168126413182,0.0971188086759482,0.727549136714088,92.76,100.592828224407,0.0806370325572154,-0.0402698077116526,99.29,100.187513138533,-0.142117551517619,1.55895106339046,98.37,102.010940484112,17.9555436746667,17.5640216290667,13.6584486636041,,67.33328878,65.865081109,11.4340616426667,11.0936760231135,2.18155539599722,-32.2781130346092,42.87773116,41.6012850866757,6.521482032,6.47034560595314,24.45555762,24.2637960223243
2016-11,3.75,-0.591903604270167,-2.15355805243446,94.05,98.002778742619,0.139211136890936,16.7117360735533,64.74,117.045831198963,-0.650230289894346,-0.847228481297889,110.01,100.211792033887,0.797165633303808,4.23366578465296,102.42,105.307171621969,-0.496080960412729,0.0898203592814494,100.29,100.348536646377,-0.0310430463576125,1.94154268228343,96.61,102.495822613585,0.0327689787001602,6.53792461610052,91.58,106.695145631068,-0.431337145149962,0.313289540171803,99.26,99.7821934792079,-0.432262501228014,-1.95414530327948,101.35,97.9866096246344,0.0,0.0705858626600709,99.24,103.168126413182,-0.0431220353600762,-0.258175559380374,92.72,100.549450549451,0.755363077852761,0.552819378832061,100.04,100.9442926214,-0.142319812951099,1.27848231776473,98.23,101.865758704425,16.391750728,16.0730645589333,-8.48869980703025,,61.46906523,60.273992096,11.285742408,11.2303540323838,1.23203534144584,-17.2962392795168,42.32153403,42.1138276214392,5.10600832,4.84271052654955,19.1475312,18.1601644745608
2016-12,3.75,-0.680489101541741,-2.83960890368214,93.41,97.3358805140674,-0.123571207908561,17.3289784068227,64.66,116.901196251544,-0.536314880465414,-1.32563801965912,109.42,99.6743412812279,-0.107400898262046,3.61555600567148,102.31,105.194070773713,-0.059826503140907,0.0998701687805742,100.23,100.288501625948,-0.155263430286726,1.81549503905425,96.46,102.336684083495,-0.622406639004142,6.15887087367316,91.01,106.031067961165,-0.211565585331452,0.313955843629745,99.05,99.571088697517,-0.631475086334503,-2.20431151679939,100.71,97.367848596911,0.0,0.0705858626600709,99.24,103.168126413182,0.0323554788610836,0.237760726250943,92.75,100.581983805668,0.149940023990387,0.62267751330723,100.19,101.095648517974,-0.295225491194138,0.969072164948461,97.94,101.565025017932,18.143964288,17.7087072805333,10.176296596102,,68.03986608,66.407652302,10.7777776106667,11.0212929573245,-1.86157154490776,-20.1891691462563,40.41666604,41.329848589967,7.36618667733334,6.68741432320881,27.62320004,25.077803712033
2017-01,3.75,-0.599507547371795,-3.20058381984988,92.85,96.7523445640848,0.108258583359132,16.6306306306306,64.73,117.027751830536,-0.38384207640285,-1.77525457330809,109.0,99.2917492200132,-0.547356074675012,0.762527233115472,101.75,104.618284637135,-0.508829691709068,-0.746491489997009,99.72,99.7782039523055,-0.10366991499067,1.10166824047843,96.36,102.230591730101,-0.153829249533014,-1.93179365421972,90.87,105.867961165049,0.383644623927312,0.535894843276033,99.43,99.9530878262909,0.0992950054612364,-0.855625491738803,100.81,97.4645300074928,0.0806126561870237,0.151255419985877,99.32,103.251292980222,0.625336927223723,1.14880242765797,93.33,101.210960092539,-0.0798482882523118,0.370964507720087,100.11,101.014925373134,-0.173575658566473,-0.529046698545131,97.77,101.388732856884,18.5919843178667,18.2769865197333,3.20903852662746,,69.719941192,68.538699449,12.0941588626667,11.1663311653245,1.31598178690652,-17.6479791336813,45.353095735,41.873741869967,6.4978254552,7.1106553544088,24.366845457,26.664957579033
2017-02,3.75,0.592353257942925,-2.11695661286942,93.4,97.3254602292463,-0.0617951490808075,16.1817528735632,64.69,116.955434356826,0.110091743119274,-1.92342261369763,109.12,99.4010612375031,-0.0589680589680743,-0.18649391440911,101.69,104.556593265359,0.210589651022874,-0.438378001394835,99.93,99.9883265238056,0.103777501037775,1.01581317415437,96.46,102.336684083495,0.242104104765047,-1.86382245205773,91.09,106.12427184466,-0.0301719802876362,0.404040404040416,99.4,99.9229300003351,-0.376946731475033,-1.22934697088906,100.43,97.0971406472821,0.0,0.151255419985877,99.32,103.251292980222,-0.45001607200257,0.890433271799325,92.91,100.755494505494,-0.0899011087803539,0.270676691729316,100.02,100.92411183519,0.102280863250486,-0.568932236106883,97.87,101.492434128088,17.7007337973333,17.9669369929867,-1.69639303728714,,66.37775174,67.3760137237,10.3637682197333,11.1660143970265,-0.00283681625916314,-6.985537157751,38.864130824,41.8725539888493,7.3369655776,6.80092259596019,27.513620916,25.5034597348507
2017-03,3.75,0.128479657387578,-1.43338954468802,93.52,97.4505036470997,0.324625135260472,0.964530180460483,64.9,117.335101093802,-0.0824780058651139,-1.79246982525671,109.03,99.3190772243857,-0.137673320877161,-0.411885848779051,101.55,104.412646731214,-0.110077053937767,-0.775347912524854,99.82,99.8782623196865,-0.155504872485999,0.626893741510826,96.31,102.177545553404,-0.307388297288399,-2.512077294686,90.81,105.798058252427,0.0603621730382116,-0.100441944556058,99.46,99.9832456522468,-0.328587075575057,-1.48607420529477,100.1,96.7780919923622,0.0,0.151255419985877,99.32,103.251292980222,-0.0107631040792153,0.660960017336656,92.9,100.744650086755,0.0699860027994546,0.180162145931352,100.09,100.994744586925,-0.0613058138346719,-0.740815912319867,97.81,101.430213365366,19.0069537477333,19.0594909347467,6.08091374832824,,71.276076554,71.4730910053,11.0675330224,11.6977212846682,4.76183236682326,-4.47612791742204,41.503248834,43.8664548175059,7.93942072533333,7.36176965007843,29.77282772,27.6066361877941
2017-04,3.75,0.695038494439687,-0.915404040404056,94.17,98.1278221604724,0.0,0.169779286926993,64.9,117.335101093802,0.155920388883797,-1.65706051873199,109.2,99.4739359158297,-0.246184145741031,-0.3737214791503,101.3,104.155599348813,0.0400721298337074,-0.705975937158198,99.86,99.9182856666389,0.0103831377842257,-0.124429697221079,96.32,102.188154788744,-0.0440480123334508,-1.90208581000757,90.77,105.75145631068,-0.221194450030161,-0.670603543188874,99.24,99.762088261904,0.0999000999001111,-1.69724320612186,100.2,96.874773402944,0.0100684655658467,0.161339114651602,99.33,103.261688801102,0.0968783638320668,0.889660410111736,92.99,100.842249855408,-0.0299730242781685,0.120072043225933,100.06,100.96447340761,0.0817912278907997,-0.659630606860164,97.89,101.513174382329,17.9062129005333,18.2084961421333,-4.46493978001224,,67.148298377,68.281860533,11.7666114730667,11.1912309313279,-4.32982066348393,-5.44299744248384,44.124793024,41.9671159924797,6.13960142746666,7.01726521080542,23.023505353,26.3147445405203
2017-05,3.75,-0.254858235106706,-0.518957847913568,93.93,97.8777353247656,0.0,0.247142415817122,64.9,117.335101093802,-0.402930402930399,-1.77023121387282,108.76,99.0731251850334,0.128331688055289,-0.889192886456919,101.43,104.289263987662,-0.170238333667137,-0.776351149596886,99.69,99.7481864420912,0.0207641196013381,-0.258825965420857,96.34,102.209373259422,-0.0771179905254955,-1.8504490855968,90.7,105.669902912621,-0.614671503426037,-1.51772341487769,98.63,99.1488791341353,-0.199600798403194,-1.98000392079984,100.0,96.6814105817804,0.0,0.161339114651602,99.33,103.261688801102,0.0430153779976414,0.779980500487486,93.03,100.885627530364,-0.0399760143913608,0.10008006405123,100.02,100.92411183519,-0.143017672898147,-0.741267262388299,97.75,101.367992602643,16.9939874738667,17.1170178961067,-5.99433493851837,0.871068418906383,63.727453027,64.1888171104,12.6034748938667,11.2125100537958,0.190141036303026,-1.62011021087601,47.263030852,42.0469127017343,4.39051258,5.90450784231086,16.464422175,22.1419044086657
2017-06,3.75,0.298094325561567,-0.485898383859728,94.21,98.1695032997569,40.2773497688752,40.6240345999382,91.04,164.594570163016,0.211474806914283,-2.57441673370878,108.99,99.2826398852224,0.335206546386677,-0.615234374999997,101.77,104.638848427727,-0.270839602768575,-0.887249526467951,99.42,99.4780288501626,-0.0311397135146322,-0.186547828790539,96.31,102.177545553404,-0.0992282249173111,-1.43587512237573,90.61,105.565048543689,-0.0811112237655796,-1.79372197309417,98.55,99.0684582649198,-0.359999999999994,-2.42851547199374,99.64,96.333357503686,0.0,0.161339114651602,99.33,103.261688801102,0.225733634311511,0.615085788280989,93.24,101.113360323887,0.10997800439913,0.825697311448996,100.13,101.035106159344,0.265984654731463,-0.547945205479448,98.01,101.637615907775,15.6940084024,16.094709668,-5.97246689996857,-1.96025109791662,58.852531509,60.355161255,9.41932810906667,10.5134729213391,-6.23443929238681,-20.9789508714267,35.322480409,39.4255234550218,6.27468029333333,5.58123674666086,23.5300511,20.9296377999782
2017-07,3.75,0.0,-0.601392698881625,94.21,98.1695032997569,0.0,40.6240345999382,91.04,164.594570163016,0.0,-2.25988700564973,108.99,99.2826398852224,-0.648521175198972,-0.89198196432071,101.11,103.960243338189,0.0,-0.768539774428579,99.42,99.4780288501626,0.0,-0.351784790481113,96.31,102.177545553404,0.0,-2.27566867989646,90.61,105.565048543689,0.0,-1.79372197309417,98.55,99.0684582649198,0.0,-2.46671887235709,99.64,96.333357503686,0.0,0.161339114651602,99.33,103.261688801102,0.0,0.441667564364967,93.24,101.113360323887,0.0,-0.753295668549911,100.13,101.035106159344,-0.0612182430364294,-0.779983792544564,97.95,101.575395145052,17.108195172,17.2562743833067,7.21705914096808,11.2452629202047,64.155731895,64.7110289374,11.9717897117333,11.2727340815011,7.22179213132224,10.6582115891095,44.894211419,42.2727528056291,5.13640546026667,5.98354030180557,19.261520476,22.4382761317709
2017-08,3.75,0.0,-0.254102699841193,94.21,98.1695032997569,0.0,40.6240345999382,91.04,164.594570163016,0.0,-1.35758892207441,108.99,99.2826398852224,-0.652754425872828,-1.5871460762222,100.45,103.28163824865,0.0,-0.579999999999992,99.42,99.4780288501626,0.0,-0.258906379453184,96.31,102.177545553404,0.0,-1.89475963620615,90.61,105.565048543689,0.0,-1.79372197309417,98.55,99.0684582649198,0.0,-2.7997268559165,99.64,96.333357503686,0.0,0.161339114651602,99.33,103.261688801102,0.0,0.398406374501984,93.24,101.113360323887,0.0,0.260338439971968,100.13,101.035106159344,-0.173557937723332,-0.741041518627559,97.78,101.399102984004,18.1650142205333,18.2607608526667,5.82099268386529,12.5388989851273,68.118803327,68.4778531975,11.6102333648,11.0997914722848,-1.53416738092054,-0.608509743960623,43.538375118,41.624218021068,6.55478085573333,7.16096938038187,24.580428209,26.853635176432
2017-09,3.75,0.382125039804697,-0.316222198798368,94.57,98.5446335533171,-0.17574692442884,40.3985787115711,90.88,164.305300268177,-2.00935865675748,-3.9568345323741,106.8,97.2876955660313,1.18466898954704,-0.362709538280564,101.64,104.505183788878,-1.5992757996379,-2.72447051804713,97.83,97.8871008088051,-0.0934482400581468,-0.383062428822863,96.22,102.08206243535,-0.529742853989629,-2.20269097222222,90.13,105.005825242718,-0.213089802130897,-1.21546961325966,98.34,98.8573534832289,-1.94700923323966,-4.2532340258722,97.7,94.4577381383994,0.976542837007946,1.13945749722697,100.3,104.270083426463,-0.300300300300303,0.312938383511374,92.96,100.80971659919,-0.778987316488579,0.141114806975099,99.35,100.248055497162,-0.0409081611781619,-0.781646533346884,97.74,101.357622475522,17.0703851138667,17.1996922420533,-5.81064841259549,11.3008386694345,64.013944177,64.4988459077,9.44558026746667,11.0318511994634,-0.612086028742695,1.6120997322935,35.420926003,41.3694419979876,7.6248048464,6.16784104258996,28.593018174,23.1294039097124
2017-10,3.75,-0.285502802157136,-0.327660923792422,94.3,98.2632858631469,-0.0440140845070252,40.5104408352668,90.84,164.232982794468,-1.94756554307118,-5.42761672536804,104.72,95.3929539295393,-0.482093663911836,-0.45271134730833,101.15,104.001370919373,-0.950628641521003,-3.85950987201111,96.9,96.9565579921621,-0.0727499480357434,-0.50703642384105,96.15,102.007797787974,-0.732275601908348,-2.27198252321135,89.47,104.236893203884,-0.0406752084604502,-1.39432239943826,98.3,98.8171430486211,-1.0849539406346,-5.05943609391885,96.64,93.4329151862326,0.0,1.06811769447803,100.3,104.270083426463,-0.398020654044742,-0.183268650280297,92.59,100.408473105842,0.0905888273779579,0.151072615570534,99.44,100.338869035106,-0.521792510742775,-1.15888990545898,97.23,100.828745992378,20.4966550154667,20.1427465165333,17.1110868326133,14.6818589838169,76.862456308,75.535299437,11.9115406832,10.9238115441236,-0.97934293516456,-1.53118297880754,44.668277562,40.9642932904633,8.58511433226667,9.21893497240978,32.194178746,34.5710061465367
2017-11,3.75,-0.466595970307525,-0.202020202020203,93.86,97.8047933310177,-0.0660501981505994,40.2224281742354,90.78,164.124506583903,-0.592055003819708,-5.37223888737389,104.1,94.828175172508,-1.35442412259022,-2.57762155828939,99.78,102.592751263816,-1.55830753353974,-4.88583108983948,95.39,95.4456766447094,0.0832033281331162,-0.393334023393026,96.23,102.092671670689,-0.301777131999557,-2.5988207032103,89.2,103.922330097087,0.0101729399796643,-0.957082409832758,98.31,98.8271956572731,-0.60016556291391,-5.21953626048348,96.06,92.8721630048582,0.0,1.06811769447803,100.3,104.270083426463,-0.118803326493141,-0.258843830888693,92.48,100.289184499711,-0.532984714400641,-1.12954818072773,98.91,99.8040782005466,-0.689087730124451,-1.70009162170417,96.56,100.133947475306,21.5161349330667,21.2129571962667,5.31313184552512,31.9782989640056,80.685505999,79.548589486,10.8511568304,11.2166664084696,2.68088535913667,-0.121880609236977,40.691838114,42.0624990317612,10.6649781026667,9.99629078779702,39.993667885,37.4860904542388
2017-12,3.75,0.0319624973364669,0.513863612032988,93.89,97.8360541854811,0.0660938532716507,40.4887101763069,90.84,164.232982794468,-1.32564841498557,-6.1231950283312,102.72,93.5710869713739,1.5534175185408,-0.957873130681266,101.33,104.186445034701,-0.419331166788972,-5.22797565599122,94.99,95.0454431751855,-0.0311753091551457,-0.269541778975735,96.2,102.060843964671,-0.17937219730941,-2.16459729700032,89.04,103.735922330097,0.0406876207913584,-0.70671378091874,98.35,98.8674060918809,-0.718301061836342,-5.30235329162941,95.37,92.205061271844,0.0,1.06811769447803,100.3,104.270083426463,1.17863321799307,0.88409703504043,93.57,101.471226142279,-0.313416236983115,-1.58698472901487,98.6,99.4912760142947,0.30033140016569,-1.11292628139679,96.85,100.4346811618,21.5847449933333,21.1200725392,-0.437867555227108,19.2637734907769,80.942793725,79.200272022,11.4139223581333,11.8135869682789,5.32172873892847,7.18875738102798,42.802208843,44.3009511310459,10.1708226352,9.30648557092109,38.140584882,34.8993208909541
2018-01,3.75,5.6768558951965,6.86052773290253,99.22,103.390065995137,9.73139586085425,53.9935115093465,99.68,180.215144484286,-2.14174454828663,-7.77981651376149,100.52,91.567033317392,1.58886805487023,1.16953316953317,102.94,105.841830177363,5.77955574270978,0.762133975130381,100.48,100.538647544401,3.88773388773388,3.71523453715234,99.94,106.028697981593,13.7803234501348,11.4889402443051,101.31,118.031067961165,2.0538891713269,0.945388715679369,100.37,100.898033039574,5.29516619482016,-0.386866382303344,100.42,97.0874725062239,-0.98703888334993,-0.0100684655658355,99.31,103.240897159342,5.52527519504114,5.79663559412835,98.74,107.077790630422,2.07910750507101,0.539406652682057,100.65,101.559806600799,4.13009808982964,3.15025058811496,100.85,104.58273200999,22.4636045245333,22.1117151048,4.6952611727988,20.9811862635363,84.238516967,82.918931643,11.2546922616,10.7467122603268,-9.03091254854917,-3.75789414432518,42.205095981,40.3001709762257,11.2089122629333,11.3650028444732,42.033420986,42.6187606667743
2018-02,3.75,0.322515621850443,6.57387580299786,99.54,103.723515109413,0.0902889245585775,54.2278559282733,99.77,180.377858800133,0.527258257063279,-7.39552785923756,101.05,92.0498280613058,-0.0582863804157913,1.170223227456,102.88,105.780138805586,-0.258757961783455,0.29020314219953,100.22,100.27849578921,-0.050030018010801,3.55587808417997,99.89,105.975651804896,-0.621853716316254,10.5280491821276,100.68,117.297087378641,-0.109594500348698,0.865191146881293,100.26,100.787454344402,-0.209121688906591,-0.219058050383372,100.21,96.8844415440021,0.0,-0.0100684655658355,99.31,103.240897159342,0.445614745797061,6.74846625766872,99.18,107.554945054945,-0.655737704918049,-0.0299940011997567,99.99,100.893840655876,-0.0991571641050957,2.94267906406458,100.75,104.479030738785,20.6799191173333,20.9246108150667,-5.36866671855607,16.4617587473842,77.54969669,78.4672905565,11.2118672690667,12.0262796898424,11.9065943008384,7.70431832010742,42.044502259,45.0985488369091,9.46805184826666,8.89833112522424,35.505194431,33.3687417195909
2018-03,3.75,-0.452079566003623,5.95594525235243,99.09,103.254602292463,0.0601383181316963,53.8212634822804,99.83,180.486335010697,0.0890648193963506,-7.23654040172429,101.14,92.1318120744232,-0.252721617418345,1.05366814377153,102.62,105.51280952789,0.129714627818807,0.530955720296542,100.35,100.408571666806,0.120132145359894,3.8417609801682,100.01,106.102962628968,0.148986889153738,11.0340270895276,100.83,117.471844660194,-0.0199481348494115,0.784234868288762,100.24,100.767349127098,-0.469015068356455,-0.359640359640353,99.74,96.4300389142678,0.0,-0.0100684655658355,99.31,103.240897159342,0.0,6.75995694294942,99.18,107.554945054945,0.0200020002000178,-0.0799280647417458,100.01,100.914021442085,-0.129032258064524,2.87291687966465,100.62,104.344219086219,21.9858075448,22.3161036872,6.65002988314314,17.0865673359424,82.446778293,83.685388827,11.1482766266667,11.4221165599062,-5.02369099603173,-2.35605480806968,41.80603735,42.8329370996483,10.8375309181333,10.8939871272938,40.640740943,40.8524517273517
