country,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7
2011-08,100.15739323302,0.319554021238662,4.49658395492236,93.89203417135,93.89203417135,0.265545802638939,2.98871866390054,95.620432449742,95.620432449742,-0.0505322668600333,14.7125871043998,111.614503651411,0.327676893589894,1.53587515159762,94.4243042558866,97.7567542505148,-0.457824623813858,98.4147349694373,-0.267232914297322,1.46610741585574,94.2346645199586,3309.4,3080.7,4106.6,4014.6,7332.0,7072.2,9549.2,9206.0,10770.0,11456.9,20402.2,20685.0,12859.6,12286.7,14875.6,15470.5,27735.2,27756.2,99.7846148793631,99.7998751407535,0.575736491724467,93.6072911141462,100.059433557169,1.30192859037303,93.7839316623856,99.9729122744524,93.8093424796145,15.7172160399359,15.1409965342272,17.4690192102279,17.8343066976444,16.4802608707798,16.5114624198153,6.59022627205115,6.31955715051082,6.13572667708375,6.5190897670426,6.35879180700515,6.43034091655497,7.74878607787227,7.40066754662462,7.47381505653165,7.80339678519146,7.59159570611324,7.61467776823709,-0.286774727682676,6.7211301376933,101.816684736408,0.892657439269645,0.720919949789507,87.5375081083078,0.391280672159928,2.02765370569063,97.4390159360503,0.343787137298643,2.10383823086312,98.6876406433992,2.1875272449118,-3.68917505944656,92.823368832849,-0.61876201683209,1.7696649341746,93.6295741237711,473.303502278813,502.820520686647,1.85541799457473,19.1853044377367,565.369497176568,576.81622476038,0.773553195793724,19.3317760347254,-92.0659948977542,-73.9957040737331
2011-09,99.987477240579,0.416599967768925,4.57033753649343,94.2831883554454,94.2831883554454,0.150807278113646,3.10511553639159,95.76463502124,95.76463502124,0.0924139119574164,15.5906143486845,111.717650980547,0.119761025070816,1.60329064432772,94.5373877705794,97.670485590489,0.184520192562154,98.5963300279124,0.176589636058608,1.38007111757572,94.4010731710755,3123.0,3082.2,3817.2,3957.6,7009.3,7056.7,9316.6,9375.9,10807.5,11452.0,20054.0,20813.0,12439.6,12458.1,14625.7,15410.6,27065.3,27868.7,99.5913277685147,99.6448249670578,0.316098413841357,93.519316075713,100.120312433874,1.28778983785744,93.9416772992391,100.041112014315,93.9030718548956,15.2749929499341,15.116045491375,17.0064461308203,17.5752517259081,16.3640705167566,16.4418371441373,6.36424240838721,6.43147744511959,6.14063217282978,6.5027862941329,6.21956987224002,6.47177505582258,7.45623126197051,7.49712555702602,7.37010090535891,7.75851754397924,7.40968279981627,7.64542685170993,0.271784538425561,6.82820485102617,102.093406743059,-0.0370502473033515,0.0538595300136427,87.5050752450705,-0.385361455953286,1.34876381111678,97.0635235255726,-0.435036477792032,1.23609730808404,98.2583134075281,0.479889767528831,1.22108585774087,93.2688186817534,0.291826999821978,1.97018529901723,93.9028105008826,510.013533775106,494.618847062349,-1.63113343367494,15.7353198594371,574.049060788394,558.457453605999,-3.18277648344727,15.4250980448658,-64.0355270132882,-63.8386065436497
2011-10,99.8536623202215,0.229729124413695,4.61214596029532,94.4997842985237,94.4997842985237,-0.0418420921086924,2.88622179092871,95.7245650944468,95.7245650944468,-1.95614349884844,12.8074481927678,109.532293413824,0.160124166632737,1.62514141437134,94.6887649749034,97.7546075625228,0.0229517459521591,98.6189596070986,0.473891497888355,1.75041353735794,94.8484318307486,3025.3,3067.7,3854.3,3967.8,6836.6,6993.5,9183.5,9119.2,10952.4,11512.3,20179.8,20672.5,12208.8,12185.9,14806.7,15480.1,27016.4,27666.0,99.4939238144941,99.5727815639773,0.117379782141735,93.523089414029,100.18313396894,1.32164204138781,94.1045472745209,100.112503936639,93.9987949298314,14.8271931603518,15.0061031851651,17.1432931378143,17.5148799368948,15.9624641369658,16.2604910180425,6.26493034874072,6.24854834202829,6.21401966764355,6.55409778202419,6.2497886295291,6.42362993500522,7.31111597761679,7.32400050302391,7.45044021437452,7.80623530753495,7.38724312184007,7.58328385921228,-0.479943761801978,5.56457368746183,101.603415806184,-0.289509500976754,-0.40187605787396,87.2517397383992,0.62357994842549,2.1763180591822,97.6687921955133,0.692317475551882,2.11496476636242,98.938572882431,2.25333395531748,6.77246122171927,95.3704766428329,1.04797992879714,2.56455266386942,94.8868931075082,498.141457835208,487.414793302887,-1.45648589863657,7.86781643604535,573.980809616093,564.017419619076,0.995593482937048,12.363280009433,-75.8393517808847,-76.6026263161891
2011-11,99.8184087197354,-0.234054816097103,4.23955627369233,94.2786030021716,94.2786030021716,-0.0774668538116683,2.77899048145058,95.6504102855432,95.6504102855432,-0.465629224503104,11.7358305851085,109.022279045421,-0.00993341112595371,1.64090296285706,94.6793591505884,97.9786860271837,0.154832801993345,98.771654105555,0.0625600029827693,1.60607318742199,94.907769012531,2908.2,3010.5,3869.8,4085.1,6826.0,7113.7,9204.8,9258.2,10850.4,11188.3,20009.2,20428.4,12114.0,12267.7,14720.2,15273.4,26835.2,27542.1,99.4864466685094,99.5776054876595,-0.0151806498416984,93.6132495340943,100.243446537606,1.39212865203034,94.2677785644074,100.182040163995,94.0964851684927,14.459121930819,14.8359508861317,17.3271623280641,18.0360020168936,16.0540477158019,16.5497523129808,6.28288726436338,6.33921612416378,6.15018631784461,6.34276273552206,6.19952161864908,6.33842372133676,7.27042934805662,7.37519161765693,7.40610509929803,7.6733617629163,7.34661859742436,7.54003043906618,0.1554423873365,5.31032986870087,101.761350581329,0.874970855347741,1.39981511212604,88.015167031894,-0.363280040232392,1.5637918544169,97.313980967931,-0.481215398482356,1.36934704565793,98.462465234682,-1.18002580854269,2.91253814701914,94.2450804047172,-0.429891127881826,1.5873376179782,94.4789827725164,495.332387346603,485.205636427808,-0.453239603194858,7.13532488207908,573.46838145435,554.788366881773,-1.63630632960524,9.31162309357618,-78.1359941077466,-69.5827304539651
2011-12,99.8771206085882,0.32949965970119,4.35212833418809,94.5892506782348,94.5892506782348,-0.0549496077434211,2.48118776426077,95.5978507602864,95.5978507602864,-1.30023411857767,7.79934484181902,107.604734176422,0.0541745641671989,1.68879101194518,94.7306512807645,98.273925299228,0.204722887605396,98.9738622879755,0.046303389837689,2.08198056787902,94.9517145268031,2621.1,2973.6,3843.6,4056.4,6471.6,7051.9,8869.0,9167.5,11425.1,11210.6,20278.2,20347.1,11490.1,12143.1,15270.7,15266.0,26749.8,27399.0,99.5411240604853,99.6347620976958,-0.0785478037789831,93.7638731853876,100.295592893654,1.48391562558621,94.4251443834314,100.243139411664,94.1961164999632,13.3477888202919,14.8027364747927,17.3042905838619,17.8562148223722,15.4726347843652,16.4640450067288,6.07220918582268,6.27359206479497,6.49358906913352,6.35770740556054,6.30246271123775,6.31231340957835,6.93445339742435,7.3055008834297,7.70632001137689,7.6695500718866,7.35740584698096,7.50304073224147,-0.395032418957587,4.29472335019239,101.359360256563,0.508074944495763,6.9695733781792,88.4623500429392,0.459068622791384,1.16517352767966,97.7607189201439,0.65882433662192,1.4640414371002,99.111159918086,-0.0693184503206457,2.60976411064084,94.1797511754772,0.105028234952941,1.94450374765099,94.5782123805238,474.857206937547,476.208065897155,-1.85438293687098,5.42405079630195,531.754674552382,546.560664457269,-1.4830344173848,7.96512779252523,-56.8974676148347,-70.3525985601149
2012-01,99.9903883542968,0.83837079549944,4.18016145864483,95.3822593316029,95.3822593316029,0.247941243615328,2.47158065497873,95.834877260331,95.834877260331,1.70892472092822,7.19831569310682,109.443618079652,-0.0526077952393067,1.71499176185268,94.6808155737099,98.5659890848131,0.256924986071605,99.2281508698734,0.0130843230490212,0.915001749587587,94.9641383158724,2938.0,3023.1,3949.0,3909.4,6825.9,6910.6,9518.4,9218.1,12051.6,10991.6,21632.1,20221.7,12456.4,12241.2,15999.6,14901.0,28459.0,27131.3,99.615187185836,99.7067447487691,-0.0834859487723726,93.9347942021232,100.331715216678,1.57536388291581,94.5678269746482,100.286500501264,94.2976636954807,14.9759201113743,14.9320423314126,18.1960563462394,17.3650178948392,16.5346521738849,16.1605073387934,6.50246135248325,6.294062047505,6.87352624876971,6.24628064790706,6.73039103485765,6.26515625442433,7.503871104722,7.34312749844462,8.12017798596103,7.50742894035693,7.8465885183154,7.4225410170955,0.570781329265476,3.87256375176849,101.937900560371,-0.537811519380992,2.68510812031579,87.9865893340931,0.0739037072510337,1.33614010582607,97.8329677156612,0.18849904238847,1.37638633317087,99.2979835054317,4.52297438860144,4.03317113088308,98.4394772003926,0.406824709135633,1.81488339453368,94.9629799179466,441.148101825884,472.544672992563,-0.769284093853046,2.09031791076781,538.6244228316,547.118811454228,0.102119862122357,3.07978505715584,-97.4763210057161,-74.5741384616657
2012-02,100.08106871328,0.173822748405892,3.82339224051932,95.5480553962648,95.5480553962648,0.432825145995594,2.48420663940024,96.2496747077477,96.2496747077477,1.648332805945,7.66173803561713,111.247613140472,0.301182596750009,1.6845623223893,94.9659777126789,98.7606874592759,0.0568479583159155,99.2845600477176,0.200390037954579,1.08141343490844,95.1544369886868,2896.5,3010.9,4130.7,4062.8,6983.2,7052.7,9431.0,9252.1,11788.7,10850.9,21263.7,20116.0,12327.5,12264.0,15920.4,14913.7,28246.9,27168.7,99.6663281602246,99.7566080076544,-0.0456660088860114,94.0859804704648,100.344140343952,1.64472612332862,94.6870615365582,100.303060035522,94.4009699235746,14.5751057919698,14.736776884676,18.9888869016874,18.0948652752914,16.7772603756012,16.4443803181357,6.42653327336844,6.31436849766076,6.70978735467146,6.1671475476264,6.59068363458343,6.22650611624387,7.39839854511999,7.34561508279833,8.06307098715003,7.51700110016771,7.75468997053186,7.42398109911469,0.468129010151031,3.43497201629494,102.415101445233,-4.85897803641464,-2.34985924411837,83.7113402833592,0.0444523997961988,1.25638595683691,97.8764568176026,0.0312814178679998,0.818236730316931,99.3290453225866,0.913058150995548,2.6815528971458,99.3382868707682,0.439129885072399,1.74609248322634,95.3799907425216,479.798938136866,485.551575517812,2.75252336310948,3.87658854852274,532.638898251731,550.890458626002,0.689365288272325,3.80531702044235,-52.8399601148649,-65.3388831081897
2012-03,100.108806653498,0.0942065770549457,3.34766498469706,95.6380679486961,95.6380679486961,0.63579849654161,2.36070326222292,96.8616286924657,96.8616286924657,3.30197215704344,6.00579198216143,114.920978351746,0.390784290997083,1.75372842242137,95.3370898353718,98.8548720462775,0.097097398255459,99.3809627723933,0.0141548647907711,1.00152748484698,95.167905970585,2893.7,3077.2,3864.6,3852.9,6839.3,6983.1,9095.5,9175.2,11967.4,11100.8,20981.9,20214.0,11990.2,12253.4,15831.0,14953.7,27821.2,27197.1,99.6690877616553,99.7630460557836,0.0258709780662901,94.1934093120728,100.327754008198,1.67452809414698,94.7769486609843,100.286549588378,94.5061417009486,14.603494813434,15.0881791298437,17.7919648430171,17.2766342362914,16.4308514553515,16.3251630043812,6.18434271279399,6.23499190498841,6.79275029471387,6.30051529807279,6.49108289757979,6.24642501892568,7.18452952654562,7.31317747666918,7.99953318143262,7.53373032991625,7.6250323302193,7.42310992894894,0.82896369273408,2.70606537240792,103.264085452091,5.59672952427854,3.14259957851837,88.3964375801672,-0.100315063385146,3.73161832084492,97.7782719879069,0.103567607043026,4.2932796411233,99.4319180379258,-0.393567831650623,7.99488035470447,98.9473233291321,0.495590899812243,3.41957425349182,95.8526852968833,531.147002793136,486.569722709782,0.209688783500214,1.88557817865647,585.092400822964,564.068219383166,2.39208368030758,3.03897583476443,-53.9453980298281,-77.4984966733845
2012-04,100.047787065352,-0.0768198777075794,3.04521341485713,95.5645989018561,95.5645989018561,0.252519614549691,2.12235242238042,97.1062233038865,97.1062233038865,0.87149229360035,3.53993569631771,115.922505821811,0.217800523253554,1.78217046770009,95.544734515888,98.8471673450769,-0.0815732482557574,99.299894492912,0.548905962222321,1.66259533322,95.6902882805797,2849.3,3042.1,3817.9,4009.0,6664.1,7038.1,8938.4,9165.2,11025.1,10958.7,19956.6,20126.9,11787.7,12207.3,14841.0,14967.7,26620.7,27165.0,99.6166470033941,99.7207307709533,0.115906680157667,94.2504582931492,100.285422376653,1.66020856887642,94.8403124831214,100.240084784918,94.6131606797987,14.2432047442764,14.9317308304861,17.3662730757884,17.7856146825255,15.886429133143,16.4055101834749,6.07989018594667,6.24558996798701,6.26968946318535,6.212195132575,6.1705767493997,6.22251818336398,7.05763915795956,7.30450574488061,7.50188828254384,7.52346363851274,7.28607923402348,7.41496981791561,0.0866412112596109,1.63922935699079,103.353554706522,-0.80163393440862,1.57100285014469,87.6878217397163,0.000814536057380516,3.53282224645651,97.7790684271885,-0.377981574535121,3.64130295726158,99.0560837085356,-1.16779750608025,10.5950519274602,97.7918189549613,-0.760652022269049,1.60160948894693,95.1235799077733,472.167513928189,482.916504247053,-0.750810889420608,0.452824884928794,547.620906664441,560.427737531565,-0.645397440682326,-0.144167383960808,-75.4533927362513,-77.5112332845118
2012-05,99.862586437291,-0.00864703013555045,2.55449086626581,95.5563354021901,95.5563354021901,-0.110150331434117,1.69513493809842,96.9992604770741,96.9992604770741,-1.76727572031201,0.223963117696672,113.873835522045,0.092648276461948,1.7272815011641,95.6332550656671,98.7992417565179,0.15054030710339,99.449380859035,-0.0113734331468645,1.55814386677812,95.679405009614,3023.8,3000.3,3948.7,3956.6,6994.5,6968.9,9018.2,9203.1,10799.2,10976.8,19795.4,20177.0,12042.0,12202.4,14747.9,14933.4,26789.9,27145.9,99.5255911834538,99.6436532782896,0.233433530757865,94.2726411763101,100.223171188836,1.60355832127913,94.8835028139881,100.170490539859,94.7220107465014,14.8512518604121,14.7371744027975,17.5167953768696,17.5871263718527,16.2947372938299,16.2573231066621,6.1022205483304,6.25791086332768,6.11704244387506,6.2184271190887,6.0997486832892,6.23338866743913,7.16162823620643,7.28844481602082,7.40783350989548,7.50355523800423,7.29070060001478,7.40561123346306,-0.53706652637632,0.723199831473509,102.798477360374,1.41271874876833,3.1347713297049,88.9266040378198,0.0948855428875061,2.26604080779422,97.871846627096,-0.0752048663565126,2.02611882110359,98.9815887131646,-0.869839931182112,8.2705088005128,96.9411866642618,0.200406153499016,2.36979200387216,95.3142134153371,487.164748176897,484.531423634436,0.33440964911741,-0.00979554066184172,565.788582406541,559.76485916283,-0.118280792391681,-1.04302272233523,-78.6238342296442,-75.2334355283941
2012-06,99.6646273529715,-0.0168105922805351,2.37966029834144,95.5402718162474,95.5402718162474,-0.18730767002121,1.58386120048732,96.8175734223367,96.8175734223367,-2.15210202958372,-0.303546384008215,111.42315439661,0.0361478980171172,1.70533440876175,95.6678244771786,98.6755305998051,-0.263228549967007,99.1876016958486,-0.07451288217398,1.58060664366826,95.6081115272944,3368.1,3023.0,4305.7,3954.7,7650.8,6983.6,9079.9,9165.3,10553.9,11022.0,19657.8,20191.4,12447.0,12188.3,14859.6,14975.7,27307.6,27174.0,99.4217248994584,99.553815791444,0.392089860314428,94.2842836173686,100.147320206062,1.50978431227089,94.9132703255851,100.084984364032,94.8326773778215,15.7836767466493,14.8116579146779,18.1927818224937,17.5164333000773,16.9762902748133,16.2336280758288,6.18785409314006,6.22558558693575,5.9755073011947,6.24124778174253,6.06860256115019,6.23325426821352,7.40559624477464,7.2709762232622,7.41917601115363,7.51885072905271,7.40057669291988,7.40539573960578,-0.808374300322448,0.0973107241055508,101.96748088827,-0.268855096069775,2.02833445688862,88.6875203311023,-0.576530106429551,1.17851339070965,97.3075859655722,-0.537214708524172,1.11578356710218,98.4498450598666,-0.820278497947145,9.98442147041744,96.1459989544,-0.296759223566762,1.02805540344193,95.031359695657,487.2774344993,471.168876594619,-2.757828778077,-3.23630915202549,545.340626636836,540.165347544959,-3.50138299985167,-4.17883183166824,-58.0631921375353,-68.9964709503398
2012-07,99.5368662938353,-0.242908072392567,1.83266216654949,95.30819678362,95.30819678362,-0.112648140399419,1.40648094952094,96.7085102262966,96.7085102262966,-0.925833937145471,-1.14566292767925,110.391561019368,0.00360379940413242,1.6526047639205,95.6712721536671,98.6209444308414,-0.0567714978363582,99.1312914086978,-0.295853597298516,0.88698413340033,95.3252514900318,3414.7,3035.1,4234.0,3963.1,7673.7,7019.1,9509.0,9161.2,10462.6,10929.4,19945.6,20071.7,12922.7,12197.3,14696.6,14892.5,27619.3,27090.8,99.3375873853913,99.4796087034286,0.597831755988516,94.3162183495854,100.062947371085,1.3877100593081,94.9350840551446,99.9894013276971,94.9451469801406,15.7358381716235,14.8398785589038,17.4715360368477,17.485489163943,16.6839411433613,16.2551142074258,6.49596988408998,6.2125901339179,5.93360016320143,6.19994459011764,6.1724738166987,6.20685131411464,7.68832087458363,7.26396556885858,7.3277190942046,7.4856507227667,7.48222064689514,7.39053753010526,-0.187654989497176,-0.32648788866582,101.776133822718,0.25636544973675,2.48017308363005,88.9148844914596,0.445455657073107,0.702463997014238,97.7410481120172,0.237345232241398,0.339588265952713,98.6835110732652,-1.71150908535792,4.0337964278699,94.5004514470873,0.305018826318655,1.1768050819693,95.3212232336353,470.380941957772,468.757912368848,-0.511698532211154,-5.04458124065344,542.611628932124,534.410446325018,-1.06539622471098,-6.63501262729891,-72.2306869743514,-65.6525339561693
2012-08,99.4764089611466,0.0249633869165745,1.53362825601197,95.3319889375462,95.3319889375462,0.472039900620539,1.61532477164881,97.1650129818604,97.1650129818604,3.22750802184037,2.09646038708447,113.954457506703,0.187798171046024,1.51087880217303,95.8509410529882,98.6835382166902,0.0934581532085754,99.2239376829002,0.43215066786265,1.59446175001856,95.7372002009877,3270.4,3051.7,4096.0,4008.3,7289.4,7038.9,9218.6,8929.6,10093.2,10771.6,19388.8,19733.3,12489.0,11981.3,14189.2,14779.9,26677.2,26773.2,99.2881243444247,99.4346946947656,0.828365512585788,94.3827016310015,99.9749578685905,1.24789349112084,94.9542552413177,99.8893837378297,95.0594064035226,15.5517709085473,14.9354605047221,17.5086556343313,17.9244260792728,16.4251106036686,16.4435743252418,6.28650020712783,6.05820577017197,5.72021500931106,6.0981200208942,5.99694068824961,6.09094047378352,7.44854515180391,7.13897749003269,7.10020716460914,7.42707544402206,7.25534844367022,7.29942072912457,0.846108965588221,0.805944606758822,102.637270815821,0.205215689589752,1.7819146446102,89.0973517848166,-0.454630292060536,-0.146069041400463,97.2966876995225,-0.349939268089793,-0.35410911055403,98.3381787168901,0.656552056753298,2.47516040491112,95.1208961047043,0.192493683454795,2.00271811671601,95.5047105673519,449.563198130375,473.854146060812,1.08717816968893,-5.76077813735189,532.341793967915,542.64172524235,1.54025412001883,-5.92467722838888,-82.7785958375405,-68.7875791815377
